ST_NAME1
N HOLDEN RD
GRAY BLUFF CT
N GREENE ST
S GREENE ST
GUILFORD COLLEGE RD
SAPP RD
MERRIT DR
NC 68 HWY N
MACKAY RD
W GATE CITY BLVD
W GATE CITY BLVD
EXIT 217
W GATE CITY BLVD
VEASLEY ST
JEFFERSON RD
N HOLDEN RD
S HOLDEN RD
S HOLDEN RD
HORSE PEN CREEK RD
I-40
NC 68 HWY
I-40 W ON RAMP
LAWNDALE DR
WILL DOSKEY DR
PINECROFT RD
LAWNDALE DR
LANDVIEW DR
LAWNDALE DR
UNCG PARKING LOT
TATE ST
MUIRS CHAPEL RD
PLEASANT RIDGE RD
NA
N SPRING ST
STAGE COACH TRL
N TATE ST
MLK JR DR
MARTINSVILLE RD
S MENDENHALL ST
VANSTORY ST
MUIRS CHAPEL RD
NATIONAL SERVICE RD
NC 68 HWY S
NA
PARK AVE
SUMMIT AVE
NA
PINECROFT RD
RANDLEMAN RD
SAPP RD
YANCEYVILLE ST
STANLEY RD
LANDVIEW DR
SUMMIT AVE
SUMMIT AVE
SYKES AVE
YANCEYVILLE ST
NC 68 HWY N
BRIDFORD PKWY
STAGE COACH TRAIL
GLENSIDE DR
GUILFORD COLLEGE RD
WILL DOSKEY RD 
SOABAR ST
ELAM ST
ELM ST
FRIENDLY AVE
OLD FRIENDLY RD
BATTLEGROUND AVE

HOLDEN RD
CHURCH ST
COLLEGE RD 
COLLEGE RD 
MENDENHALL ST
HORSE PEN CREEK RD
PINECROFT RD 
WILL DOSKEY RD 
GARDEN CREEK CENTER
NORTHRIDGE ST
WIRELESS DR
ELM ST
SUMMIT AVE 
EAST LAKE DR 
N. ELM ST
N ELM ST
JEFFERSON RD
GROOMETOWN RD
MARTINSVILLE RD
RANDLEMAN RD
RANDLEMAN RD 
TRI-CITY BLVD
WESTOVER TER
WESTRIDGE RD
DRIVE WAY
NA
BATTLEGROUND AVE
BATTLEGROUND AVE
BATTLEGROUND AVE
BATTLEGROUND AVE
BATTLEGROUND AVE
NA
HUFFMAN ST
E LINDSAY ST
STANLEY RD
BIG TREE WAY
S EUGENE ST
MLK DR
BRISTOL RD
N REGIONAL RD
CARLSON DAIRY RD
S TATE ST
LAKE BRANDT RD
N CHAPMAN ST
S CHIMNEY ROCK RD
N CHURCH ST
N CHURCH ST
N CHURCH ST
N CHURCH ST
COLISEUM BLVD
N ELM ST
MARSTON RD
S EUGENE ST
RANDLEMAN RD
ELMWOOD DR
GOLDEN GATE DR
YANCEYVILLE ST
LAWNDALE DR
LAKE BRANDT RD
ROTHERWOOD RD
MLK DR
WILLOW RD
NC 68 HWY
S JOSEPHINE BOYD ST
CHECKERBERRY LN
BASS CHAPEL RD
BATTLEGROUND AVE
BATTLEGROUND AVE
BATTLEGROUNDAVE
BATTLEGROUND AVE
TUCKER ST
PINECROFT RD
PISGAH CHURCH RD
WIRELESS DR
BRIDLINGTON DR
SPRING GARDEN ST
RANDLEMAN RD
RANDELMAN RD
SUMMIT AVE
SUMMIT AVE
REHOBETH CHURCH RD
N SPRING ST
S SPRING ST EXIT
S TATE ST
SPRING GARDEN ST
S SPRING ST
SUMMIT AVE
WESTRIDGE RD
29 EXIT RAMP
MERRITT ST
PIEDMONT TRIAD PKWY
RANDLEMAN RD
SUMMIT AVE
TRI-CITY BLVD
YANCEYVILLE ST
ACORN RD
BRISTOL RD
RANDLEMAN RD
CREEK RIDGE RD
N DAVIE ST
DOLLEY MADISON RD
NA
S EDGEWORTH ST
N ELAM AVE
S ELM-EUGENE ST
N ELM ST
S ELM-EUGENE ST
N ELM ST
N ELM ST
MERRITT DR
S HOLDEN RD
RANDOLPH AVE
SUMMIT AVE
NA
GREEN VALLEY RD
HOBBS RD
KEMP RD W
KING GEORGE DR
DRIVE WAY
SHOPPING CENTER
PEMBROKE RD
SPRING ST
WESTOVER TER
MERRITT DR
MARSHALL ST
RANDLEMAN RD
GUILFORD COLLEGE RD
GREEN VALLEY RD
GUILFORD COLLEGE RD
ROMAINE ST
N HOLDEN RD
HOBBS RD
N HOLDEN RD
HORSE PEN CREEK RD
STANLEY RD
OLD BATTLEGROUND RD
LAWNDALE DR
S MURROW BLVD
TATE ST
NA
SULLIVAN ST
YANCEYVILLE ST

RANDLEMAN RD
NEW GARDEN RD
NA
PEMBROKE RD
S BENBOW RD
S BENBOW RD
S BENBOW RD
S BOOKER ST
NA
BRIDFORD PKWY
MACY'S
BRIDFORD PKWY
BRIDFORD PKWY
WESTRIDGE RD
N CEDAR ST
N CEDAR ST
S CHURCH ST
N CHURCH ST
WESTRIDGE RD
COBLE FARM DR
COLISEUM BLVD
COLLEGE RD
MCDOWELL DR
N ELM ST
OLD BATTLEGROUND RD
NA
S HOLDEN RD
FLEMING RD
NC 68 HWY
N ELM ST
N ELM ST
S ENGLISH ST

N ENGLISH ST
INMAN RD
FLEMING RD
NA
LEWISTON RD
GILLESPIE ST
MERRITT DR
WESTRIDGE RD
S HOLDEN RD
HORSEPEN CREEK RD
N ELM ST
YANCEYVILLE RD
LINCOLN ST
WILLOW RD
MURROW BLVD
MAGNOLIA ST
N LINDELL RD
N MURROW BLVD
DRIVE WAY
WILLOW RD
WILLOW HOPE ST
MERRITT DR
MERRITT DR
MERRITT DR
MLK DR
MLK DR
MUIRS CHAPEL RD
NATIONAL SERVICE RD
MLK DR
ROTHERWOOD RD
WILLOW RD
PLEASANT RIDGE RD
S AYCOCK ST
S AYCOCK ST
N CHIMNEY ROCK RD
BATTLEGROUND AVE
BATTLEGROUND AVE
BATTLEGROUND AVE
BAYLOR ST
N ELM ST
CAMPUS DR
BENJAMIN PKWY
SUMMIT AVE
NEW GARDEN RD
BRIDFORD PKWY
OLD OAK RIDGE RD
WESTRIDGE RD
WESTRIDGE RD
HORSE PEN CREEK RD
S CHAPMAN ST
FOUR SEASONS BLVD
N CHURCH ST
N CHURCH ST
N CHURCH ST
N CHURCH ST
COBLE FARM DR
COLLEGE RD
SANDS DR
US 29 RAMP NORTH SIDE
N ELM ST
LAWNDALE DR
FOUR SEASONS BLVD
S HOLDEN RD
NA
HORSE PEN CREEK RD
EAST LAKE DR
S ELM EUGENE ST
S ELM EUGENE ST
S ELM ST
N ELM ST
OLD TREYBROOKE DR
N ELM ST
NA
W GATE CITY BLVD
FOUR SEASONS BLVD
FRANKLIN BLVD
NA
MENDENHALL ST
HOLDEN RD
MURROW BLVD
FRIENDLY SHOPPING CENTER
S HOLDEN RD
YANCEYVILLE ST
N HOLDEN RD
WESTOVER TER
W GATE CITY BLVD
GROOMETOWN RD
GUILFORD COLLEGE RD
GUILFORD COLLEGE RD
COLLEGE RD
HANBERRY DR
NORWALK ST
GTCC
WESTRIDGE RD
HORSE PEN CREEK RD
HORSE PEN CREEK RD
HORSE PEN CREEK RD
HORSE PEN CREEK RD
HORSE PEN CREEK RD
MT HOPE CHURCH RD
KNOX RD
LAKEBEND WAY
SHOPPING CENTER
S MENDENHALL ST
WESTGATE DR
MENDENHALL ST
MT HOPE CHURCH ST
MT HOPE CHURCH ST
SAGAMORE DR
OLD OAK RIDGE ED
SANDY RIDGE RD
PATTERSON ST
BRIDLINGTON DR
RANDLEMAN RD
SUMMIT AVE
SUMMIT AVE
I-40 W ON RAMP
I-40 EAST RAMP
S ELM-EUGENE ST
RANDLEMAN RD
N ELM ST

FAIRVIEW ST
GLENWOOD AVE
MERRITT DR
FRANKLIN RD
FREEMAN MILL RD
OLD FRIENDLY RD
KEMP RD W
GREENE ST
GLEN HOLLOW RD
MLK DR
GREEN VALLEY RD
HUFFINE MILL RD
J M HUNT EXPY
RANDLEMAN RD
LAWNDALE DR
LANADA RD
LAWNDALE DR
MOODY ST
N LINDELL RD

NA
WILL DOSKEY DR
NORWALK ST
S HOLDEN RD
SANDY RIDGE RD
SANDY RIDGE RD
SANDY RIDGE RD
SUMMIT AVE
SPRING GARDEN ST
SPRING GARDEN ST
WARREN ST
TUCKER ST
WESTOVER TER
ADAMS FARM PKWY
BASS CHAPEL RD
ALAMANCE CHURCH RD
MLK DR
HOLDEN RD
OLD BATTLEGROUND
BENBOW RD
BENNETT ST
SYKES AVE
TUCKER ST
BRIDFORD PKWY
HORSEPEN CREEK RD
REGIONAL RD

ELAM AVE
CHAPMAN ST
CHIMNEY ROCK RD
CHIMNEY ROCK RD
S ELM EUGENE ST
W FISHER AVE
CRIDLAND RD
N DAVIE ST
S DAVIE ST
SCHOOL ENTRANCE
N EDGEWORTH ST
N ELAM AVE
S ELM-EUGENE ST
N ELM ST
N ELM ST
GREENE ST
GREENE ST
GREENE ST
NEW GARDEN RD
HOLDEN RD
HOLDEN RD
MURROW DR
MEADOWOOD ST
HOWARD ST
SYKES AVE
WAUGH ST
NC 68 HWY
ARLINGTON ST
ARNOLD ST
AYCOCK ST
CHIMNEY ROCK RD
BATTLEGROUND AVE
BATTLEGROUND AVE
WESTRIDGE RD
GREEN VALLEY RD
BRYAN BLVD
BENJAMIN PKWY
BENJAMIN PKWY
BENJAMIN PKWY
BENJAMIN PKWY
ENGLISH ST
BIG TREE WAY
BRIDFORD PKWY
BRIDFORD PKWY
SCHOOL DRIVEWAY
WESTRIDGE RD
BURGESS RD
DRIVE WAY
CHAPMAN ST
CHIMNEY ROCK RD
CHURCH ST
BATTLEGROUND AVE
RANDLEMAN RD
 
EDWARDIA DR
ELAM ST
ELM ST
N ELM ST
ELM-EUGENE ST
ELM-EUGENE ST
DRIVEWAY
EUGENE ST
EUGENE ST
GTCC
FRANKLIN BLVD
CONE HOSPITAL DRIVEWAY
YANCEYVILLE ST
GUILFORD COLLEGE RD
W GATE CITY BLVD
W SMITH ST
HOLDEN RD
WESTRIDGE RD
HOLDEN RD
HOLDEN RD
 
 
LAWNDALE RAMP
OLD BATTLEGROUND RD
FLEMING RD
 
DRIVEWAY
LAWNDALE DR
DRIVEWAY
MARKET ST
WESTOVER TER
WESTOVER TER
HOLDEN RD 
MLK DR
SUMMIT AVE
DRIVEWAY STORES
S ELM EUGENE
 
SUMMIT AVE
ELM ST
ELM ST
ELM-EUGENE ST
NC 68 HWY N
NC-68
EXIT RAMPS
WESTOVER TERRACE
CHIMNEY ROCK RD
BATTLEGROUND AVE
BATTLEGROUND AVE
BATTLEGROUND AVE
MARKLAND DR
BATTLEGROUND AVE
BATTLEGROUND AVE
 
 
N. ELM ST
LINDSAY ST
SUMMIT AVE
NEW GARDEN RD
WESTOVER TERRACE
 
CARLSON DAIRY RD
NEW GARDEN RD E
LANDVIEW DR
LANDVIEW DR
LAWNDALE DR
YANCEYVILLE ST
DOLLY MADISON RD
STAGE COACH TRL
SWING RD
MERRITT DR
BONNER DR
SANDY RIDGE RD
HOBBS RD
PATTERSON ST
RANDLEMAN RD
AYCOCK ST
EUGENE ST
GREENE ST
BENJAMIN PKWY
BURLINGTON RD
CHURCH ST
BUSINESS PARK
NA
COLISEUM BLVD
DAVIE ST
DAVIE ST
DAVIE ST
 
DAVIE ST
DUKE POWER
EDWARDIA DR
ENGLISH ST
EUGENE ST
EUGENE ST
EUGENE ST
EUGENE ST
S EUGENE ST
GREENE ST
GREENE ST
W GATE CITY BLVD
FRAZIER RD
GREENE ST
NEW GARDEN RD
GATEWOOD AVE
GREENE ST
RANDLEMAN RD
RANDLEMAN RD
WENDOVER AVE
SUMMIT AVE
SOUTH ELM-EUGENE ST
MUIRS CHAPEL RD
TATE ST
SPRING GARDEN ST EXIT RAMP
SPRING GARDEN ST EXIT RAMP
STIRLING ST
NC 68
LAKE BRANDT RD
WILLOW RD
AVONDALE DR
AYCOCK ST
BATTLEGROUND AVE
BATTLEGROUND AVE
BATTLEGROUND AVE
BATTLEGROUND AVE
BATTLEGROUND AVE
BAYLOR ST
N ELM ST
BENBOW RD
BENJAMIN PKWY
DUDLEY ST
LAKE JEANETTE RD
BOULEVARD ST
BRIDFORD PKWY
GALLIMORE DAIRY RD
SWING RD
S. HOLDEN RD
DAVIE ST
DOLLEY MADISON RD
BATTLEGROUND AVE
S ELM-EUGENE ST
ELM ST
S ELM-EUGENE ST
 
ELM ST
N. ELM ST
LEWISTON RD
S JOSEPHINE BOYD ST
HARDIE ST
FOUR SEASON BLVD
HOBBS RD
MUIRS CHAPEL RD
OLD OAK RIDGE RD
 
N ELM ST
NORWALK ST
PATRIOT CT
CHAPMAN CT
CHURCH ST
FRIENDLY SHOPPES
FRIENDS HOME
NC 68 HWY N
MERRITT DR
HIGH POINT RD
PEMBROKE RD
MURROW BLVD
S CHURCH ST
S CHURCH ST
 
HOLDEN RD
NA
PLEASANT GARDEN RD
HORSE PEN CREEK RD
HANBERRY DR
HORSE PEN CREEK RD
HUFFINE MILL RD
16TH ST
MERRITT DR
JEFFERSON RD
LAKE BRANDT RD
 
LAKE JEANETTE RD
TATE ST
LINDSAY ST
TATE ST
S MENDANHALL ST
MLK DR
MLK DR
RANDLEMAN RD
WESTRIDGE RD
OLD BATTLEGROUND RD
PEGG RD
SPRING ST
STIRLING ST
CHURCH ST
LAWNDALE DR
WESTOVER TERRACE
WENDOVER AVE
WESTRIDGE RD
AYCOCK ST
CHIMNEY ROCK RD
RANDLEMAN RD 
REHOBETH CHURCH RD 
YANCEYVILLE ST
SUMMIT AVE
SUMMIT AVE
TRI CITY BLVD
LAWNDALE DR
LAWNDALE DR 
DRIVEWAY
PLEASANT GARDEN RD
SPRING ST
N ELM ST
ELM ST
ELM ST
ELM ST
EUGENE ST
NA
FLEMING RD
N CEDAR ST
LAWNDALE DR
LAWNDALE
LAWNDALE DR
GUILFORD COLLEGE RD
BATTLEGROUND AVE
HOLDEN RD
HOLDEN RD
HOLDEN RD
STANLEY RD
LAKE BRANDT RD
HIGHLAND AVE
MURROW BLVD
LANDMARK DR
PLEASANT RIDGE RD
NA
TATE ST
NC 68 HWY 
DRIVEWAY
WESTGATE DR
S SPRING ST
N ELAM AVE
GREEN VALLEY RD
PEMBROKE RD
MARKET ST
S. HOLDEN RD
CHURCH ST
GREENE ST
GUILFORD COLLEGE RD
HOLDEN RD
MARTINSVILLE RD
LAWNDALE 
S ENGLISH ST
HOLDEN RD
HOLDEN RD
FLEMING RD
SUMMIT AVE
GEORGE WHITE RD 
RADIANCE DR
CONE HOSPITAL DRIVEWAY
WESTRIDGE RD
GATE CITY BLVD
GATE CITY BLVD
STANLEY RD
NEW GARDEN RD
HOLDEN RD
RANDLEMAN RD 
I-40 E EXIT 214-A
WENDOVER AVE
LAWNDALE DR
FLEMING FIELD RD
PREDDY BLVD
YANCEYVILLE ST
S ELM EUGENE ST
HOLDEN RD
EDWARDIA DR
NA
BRYAN BLVD
